sid,place,timestamp,param,value
s3,28085 Haltern ,30.03.23 06:40,w,264
s4,20008 Lünen ,30.03.23 06:40,w,302
s5,20012 KA Hamm ,30.03.23 06:40,w,340
s6,"10026 Mengede, A45 ",30.03.23 06:40,w,144
s7,10008 Bottrop-Süd ,30.03.23 06:40,w,122
s8,"10101 Bottrop, Essener Straße ",30.03.23 06:40,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 06:40,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 06:40,w,218
s11,10103 Bahnstraße ,30.03.23 06:40,w,224
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 06:40,w,91
s2,20004 Dorsten ,30.03.23 06:40,q,70.8
s5,20012 KA Hamm ,30.03.23 06:40,q,34.9
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 06:40,q,14.9
s1,20001 Fusternberg ,30.03.23 06:45,w,327
s2,20004 Dorsten ,30.03.23 06:45,w,581
s3,28085 Haltern ,30.03.23 06:45,w,264
s4,20008 Lünen ,30.03.23 06:45,w,302
s5,20012 KA Hamm ,30.03.23 06:45,w,340
s6,"10026 Mengede, A45 ",30.03.23 06:45,w,144
s7,10008 Bottrop-Süd ,30.03.23 06:45,w,122
s8,"10101 Bottrop, Essener Straße ",30.03.23 06:45,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 06:45,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 06:45,w,218
s11,10103 Bahnstraße ,30.03.23 06:45,w,224
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 06:45,w,91
s2,20004 Dorsten ,30.03.23 06:45,q,70.8
s5,20012 KA Hamm ,30.03.23 06:45,q,34.9
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 06:45,q,14.8
s1,20001 Fusternberg ,30.03.23 06:50,w,327
s2,20004 Dorsten ,30.03.23 06:50,w,581
s3,28085 Haltern ,30.03.23 06:50,w,264
s4,20008 Lünen ,30.03.23 06:50,w,302
s5,20012 KA Hamm ,30.03.23 06:50,w,340
s6,"10026 Mengede, A45 ",30.03.23 06:50,w,144
s7,10008 Bottrop-Süd ,30.03.23 06:50,w,122
s8,"10101 Bottrop, Essener Straße ",30.03.23 06:50,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 06:50,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 06:50,w,218
s11,10103 Bahnstraße ,30.03.23 06:50,w,224
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 06:50,w,91
s2,20004 Dorsten ,30.03.23 06:50,q,69.9
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 06:50,q,14.9
s1,20001 Fusternberg ,30.03.23 06:55,w,327
s2,20004 Dorsten ,30.03.23 06:55,w,581
s3,28085 Haltern ,30.03.23 06:55,w,264
s4,20008 Lünen ,30.03.23 06:55,w,302
s5,20012 KA Hamm ,30.03.23 06:55,w,340
s6,"10026 Mengede, A45 ",30.03.23 06:55,w,144
s7,10008 Bottrop-Süd ,30.03.23 06:55,w,122
s8,"10101 Bottrop, Essener Straße ",30.03.23 06:55,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 06:55,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 06:55,w,218
s11,10103 Bahnstraße ,30.03.23 06:55,w,224
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 06:55,w,91
s2,20004 Dorsten ,30.03.23 06:55,q,69.9
s5,20012 KA Hamm ,30.03.23 06:55,q,34.5
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 06:55,q,14.8
s1,20001 Fusternberg ,30.03.23 07:00,w,327
s2,20004 Dorsten ,30.03.23 07:00,w,581
s3,28085 Haltern ,30.03.23 07:00,w,264
s4,20008 Lünen ,30.03.23 07:00,w,302
s5,20012 KA Hamm ,30.03.23 07:00,w,340
s6,"10026 Mengede, A45 ",30.03.23 07:00,w,144
s7,10008 Bottrop-Süd ,30.03.23 07:00,w,122
s8,"10101 Bottrop, Essener Straße ",30.03.23 07:00,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 07:00,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:00,w,218
s11,10103 Bahnstraße ,30.03.23 07:00,w,224
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 07:00,w,91
s2,20004 Dorsten ,30.03.23 07:00,q,69.9
s5,20012 KA Hamm ,30.03.23 07:00,q,34.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:00,q,14.8
s1,20001 Fusternberg ,30.03.23 07:05,w,327
s2,20004 Dorsten ,30.03.23 07:05,w,581
s3,28085 Haltern ,30.03.23 07:05,w,264
s4,20008 Lünen ,30.03.23 07:05,w,302
s5,20012 KA Hamm ,30.03.23 07:05,w,340
s6,"10026 Mengede, A45 ",30.03.23 07:05,w,143
s7,10008 Bottrop-Süd ,30.03.23 07:05,w,122
s8,"10101 Bottrop, Essener Straße ",30.03.23 07:05,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 07:05,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:05,w,218
s11,10103 Bahnstraße ,30.03.23 07:05,w,224
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 07:05,w,91
s2,20004 Dorsten ,30.03.23 07:05,q,70.1
s5,20012 KA Hamm ,30.03.23 07:05,q,34.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:05,q,14.9
s1,20001 Fusternberg ,30.03.23 07:10,w,327
s2,20004 Dorsten ,30.03.23 07:10,w,581
s3,28085 Haltern ,30.03.23 07:10,w,264
s4,20008 Lünen ,30.03.23 07:10,w,302
s5,20012 KA Hamm ,30.03.23 07:10,w,340
s6,"10026 Mengede, A45 ",30.03.23 07:10,w,143
s7,10008 Bottrop-Süd ,30.03.23 07:10,w,122
s8,"10101 Bottrop, Essener Straße ",30.03.23 07:10,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 07:10,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:10,w,218
s11,10103 Bahnstraße ,30.03.23 07:10,w,224
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 07:10,w,91
s2,20004 Dorsten ,30.03.23 07:10,q,70.1
s5,20012 KA Hamm ,30.03.23 07:10,q,34.2
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:10,q,14.9
s1,20001 Fusternberg ,30.03.23 07:15,w,327
s2,20004 Dorsten ,30.03.23 07:15,w,581
s3,28085 Haltern ,30.03.23 07:15,w,264
s4,20008 Lünen ,30.03.23 07:15,w,302
s5,20012 KA Hamm ,30.03.23 07:15,w,340
s6,"10026 Mengede, A45 ",30.03.23 07:15,w,143
s7,10008 Bottrop-Süd ,30.03.23 07:15,w,121
s8,"10101 Bottrop, Essener Straße ",30.03.23 07:15,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 07:15,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:15,w,218
s11,10103 Bahnstraße ,30.03.23 07:15,w,224
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 07:15,w,91
s2,20004 Dorsten ,30.03.23 07:15,q,70.1
s5,20012 KA Hamm ,30.03.23 07:15,q,34.4
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:15,q,14.9
s1,20001 Fusternberg ,30.03.23 07:20,w,327
s2,20004 Dorsten ,30.03.23 07:20,w,580
s3,28085 Haltern ,30.03.23 07:20,w,264
s4,20008 Lünen ,30.03.23 07:20,w,302
s5,20012 KA Hamm ,30.03.23 07:20,w,341
s6,"10026 Mengede, A45 ",30.03.23 07:20,w,143
s7,10008 Bottrop-Süd ,30.03.23 07:20,w,121
s8,"10101 Bottrop, Essener Straße ",30.03.23 07:20,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 07:20,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:20,w,218
s11,10103 Bahnstraße ,30.03.23 07:20,w,224
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 07:20,w,91
s2,20004 Dorsten ,30.03.23 07:20,q,70.6
s5,20012 KA Hamm ,30.03.23 07:20,q,34.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:20,q,14.8
s1,20001 Fusternberg ,30.03.23 07:25,w,327
s2,20004 Dorsten ,30.03.23 07:25,w,580
s3,28085 Haltern ,30.03.23 07:25,w,264
s4,20008 Lünen ,30.03.23 07:25,w,302
s5,20012 KA Hamm ,30.03.23 07:25,w,341
s6,"10026 Mengede, A45 ",30.03.23 07:25,w,143
s7,10008 Bottrop-Süd ,30.03.23 07:25,w,121
s8,"10101 Bottrop, Essener Straße ",30.03.23 07:25,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 07:25,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:25,w,218
s11,10103 Bahnstraße ,30.03.23 07:25,w,223
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 07:25,w,91
s2,20004 Dorsten ,30.03.23 07:25,q,70.6
s5,20012 KA Hamm ,30.03.23 07:25,q,34.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:25,q,14.9
s1,20001 Fusternberg ,30.03.23 07:30,w,327
s2,20004 Dorsten ,30.03.23 07:30,w,580
s3,28085 Haltern ,30.03.23 07:30,w,264
s4,20008 Lünen ,30.03.23 07:30,w,302
s5,20012 KA Hamm ,30.03.23 07:30,w,341
s6,"10026 Mengede, A45 ",30.03.23 07:30,w,143
s7,10008 Bottrop-Süd ,30.03.23 07:30,w,122
s8,"10101 Bottrop, Essener Straße ",30.03.23 07:30,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 07:30,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:30,w,218
s11,10103 Bahnstraße ,30.03.23 07:30,w,223
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 07:30,w,91
s2,20004 Dorsten ,30.03.23 07:30,q,70.6
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:30,q,14.8
s1,20001 Fusternberg ,30.03.23 07:35,w,326
s2,20004 Dorsten ,30.03.23 07:35,w,580
s3,28085 Haltern ,30.03.23 07:35,w,264
s4,20008 Lünen ,30.03.23 07:35,w,301
s5,20012 KA Hamm ,30.03.23 07:35,w,341
s6,"10026 Mengede, A45 ",30.03.23 07:35,w,143
s7,10008 Bottrop-Süd ,30.03.23 07:35,w,122
s8,"10101 Bottrop, Essener Straße ",30.03.23 07:35,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 07:35,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:35,w,218
s11,10103 Bahnstraße ,30.03.23 07:35,w,223
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 07:35,w,91
s2,20004 Dorsten ,30.03.23 07:35,q,70.5
s5,20012 KA Hamm ,30.03.23 07:35,q,34.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:35,q,14.9
s1,20001 Fusternberg ,30.03.23 07:40,w,326
s2,20004 Dorsten ,30.03.23 07:40,w,580
s3,28085 Haltern ,30.03.23 07:40,w,264
s4,20008 Lünen ,30.03.23 07:40,w,301
s5,20012 KA Hamm ,30.03.23 07:40,w,341
s6,"10026 Mengede, A45 ",30.03.23 07:40,w,143
s7,10008 Bottrop-Süd ,30.03.23 07:40,w,122
s8,"10101 Bottrop, Essener Straße ",30.03.23 07:40,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 07:40,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:40,w,218
s11,10103 Bahnstraße ,30.03.23 07:40,w,223
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 07:40,w,91
s2,20004 Dorsten ,30.03.23 07:40,q,70.5
s5,20012 KA Hamm ,30.03.23 07:40,q,34.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:40,q,14.8
s1,20001 Fusternberg ,30.03.23 07:45,w,326
s2,20004 Dorsten ,30.03.23 07:45,w,580
s3,28085 Haltern ,30.03.23 07:45,w,264
s4,20008 Lünen ,30.03.23 07:45,w,301
s5,20012 KA Hamm ,30.03.23 07:45,w,341
s6,"10026 Mengede, A45 ",30.03.23 07:45,w,143
s7,10008 Bottrop-Süd ,30.03.23 07:45,w,122
s8,"10101 Bottrop, Essener Straße ",30.03.23 07:45,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 07:45,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:45,w,218
s11,10103 Bahnstraße ,30.03.23 07:45,w,223
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 07:45,w,91
s2,20004 Dorsten ,30.03.23 07:45,q,70.5
s5,20012 KA Hamm ,30.03.23 07:45,q,34.6
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:45,q,14.8
s1,20001 Fusternberg ,30.03.23 07:50,w,326
s2,20004 Dorsten ,30.03.23 07:50,w,580
s3,28085 Haltern ,30.03.23 07:50,w,264
s4,20008 Lünen ,30.03.23 07:50,w,301
s5,20012 KA Hamm ,30.03.23 07:50,w,341
s6,"10026 Mengede, A45 ",30.03.23 07:50,w,143
s7,10008 Bottrop-Süd ,30.03.23 07:50,w,122
s8,"10101 Bottrop, Essener Straße ",30.03.23 07:50,w,155
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 07:50,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:50,w,218
s11,10103 Bahnstraße ,30.03.23 07:50,w,223
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 07:50,w,91
s2,20004 Dorsten ,30.03.23 07:50,q,70.2
s5,20012 KA Hamm ,30.03.23 07:50,q,34.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:50,q,14.6
s1,20001 Fusternberg ,30.03.23 07:55,w,326
s2,20004 Dorsten ,30.03.23 07:55,w,580
s3,28085 Haltern ,30.03.23 07:55,w,264
s4,20008 Lünen ,30.03.23 07:55,w,301
s5,20012 KA Hamm ,30.03.23 07:55,w,341
s6,"10026 Mengede, A45 ",30.03.23 07:55,w,143
s7,10008 Bottrop-Süd ,30.03.23 07:55,w,122
s8,"10101 Bottrop, Essener Straße ",30.03.23 07:55,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 07:55,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:55,w,217
s11,10103 Bahnstraße ,30.03.23 07:55,w,223
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 07:55,w,91
s2,20004 Dorsten ,30.03.23 07:55,q,70.2
s5,20012 KA Hamm ,30.03.23 07:55,q,34.8
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 07:55,q,14.6
s1,20001 Fusternberg ,30.03.23 08:00,w,326
s2,20004 Dorsten ,30.03.23 08:00,w,580
s3,28085 Haltern ,30.03.23 08:00,w,264
s4,20008 Lünen ,30.03.23 08:00,w,301
s5,20012 KA Hamm ,30.03.23 08:00,w,341
s6,"10026 Mengede, A45 ",30.03.23 08:00,w,143
s7,10008 Bottrop-Süd ,30.03.23 08:00,w,121
s8,"10101 Bottrop, Essener Straße ",30.03.23 08:00,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 08:00,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:00,w,217
s11,10103 Bahnstraße ,30.03.23 08:00,w,222
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 08:00,w,91
s2,20004 Dorsten ,30.03.23 08:00,q,70.2
s5,20012 KA Hamm ,30.03.23 08:00,q,34.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:00,q,14.6
s1,20001 Fusternberg ,30.03.23 08:05,w,326
s2,20004 Dorsten ,30.03.23 08:05,w,580
s3,28085 Haltern ,30.03.23 08:05,w,264
s4,20008 Lünen ,30.03.23 08:05,w,300
s5,20012 KA Hamm ,30.03.23 08:05,w,341
s6,"10026 Mengede, A45 ",30.03.23 08:05,w,142
s7,10008 Bottrop-Süd ,30.03.23 08:05,w,121
s8,"10101 Bottrop, Essener Straße ",30.03.23 08:05,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 08:05,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:05,w,217
s11,10103 Bahnstraße ,30.03.23 08:05,w,222
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 08:05,w,91
s2,20004 Dorsten ,30.03.23 08:05,q,70.5
s5,20012 KA Hamm ,30.03.23 08:05,q,35.2
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:05,q,14.5
s1,20001 Fusternberg ,30.03.23 08:10,w,326
s2,20004 Dorsten ,30.03.23 08:10,w,580
s3,28085 Haltern ,30.03.23 08:10,w,264
s4,20008 Lünen ,30.03.23 08:10,w,300
s5,20012 KA Hamm ,30.03.23 08:10,w,341
s6,"10026 Mengede, A45 ",30.03.23 08:10,w,142
s7,10008 Bottrop-Süd ,30.03.23 08:10,w,121
s8,"10101 Bottrop, Essener Straße ",30.03.23 08:10,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 08:10,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:10,w,217
s11,10103 Bahnstraße ,30.03.23 08:10,w,222
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 08:10,w,91
s2,20004 Dorsten ,30.03.23 08:10,q,70.5
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:10,q,14.6
s1,20001 Fusternberg ,30.03.23 08:15,w,326
s2,20004 Dorsten ,30.03.23 08:15,w,579
s3,28085 Haltern ,30.03.23 08:15,w,264
s4,20008 Lünen ,30.03.23 08:15,w,300
s5,20012 KA Hamm ,30.03.23 08:15,w,341
s6,"10026 Mengede, A45 ",30.03.23 08:15,w,142
s7,10008 Bottrop-Süd ,30.03.23 08:15,w,121
s8,"10101 Bottrop, Essener Straße ",30.03.23 08:15,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 08:15,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:15,w,216
s11,10103 Bahnstraße ,30.03.23 08:15,w,222
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 08:15,w,91
s2,20004 Dorsten ,30.03.23 08:15,q,70.5
s5,20012 KA Hamm ,30.03.23 08:15,q,34.7
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:15,q,14.5
s1,20001 Fusternberg ,30.03.23 08:20,w,326
s2,20004 Dorsten ,30.03.23 08:20,w,579
s3,28085 Haltern ,30.03.23 08:20,w,264
s4,20008 Lünen ,30.03.23 08:20,w,300
s5,20012 KA Hamm ,30.03.23 08:20,w,341
s6,"10026 Mengede, A45 ",30.03.23 08:20,w,142
s7,10008 Bottrop-Süd ,30.03.23 08:20,w,121
s8,"10101 Bottrop, Essener Straße ",30.03.23 08:20,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 08:20,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:20,w,216
s11,10103 Bahnstraße ,30.03.23 08:20,w,222
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 08:20,w,91
s2,20004 Dorsten ,30.03.23 08:20,q,71.3
s5,20012 KA Hamm ,30.03.23 08:20,q,35.2
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:20,q,14.5
s1,20001 Fusternberg ,30.03.23 08:25,w,326
s2,20004 Dorsten ,30.03.23 08:25,w,579
s3,28085 Haltern ,30.03.23 08:25,w,264
s4,20008 Lünen ,30.03.23 08:25,w,300
s5,20012 KA Hamm ,30.03.23 08:25,w,341
s6,"10026 Mengede, A45 ",30.03.23 08:25,w,142
s7,10008 Bottrop-Süd ,30.03.23 08:25,w,121
s8,"10101 Bottrop, Essener Straße ",30.03.23 08:25,w,154
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 08:25,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:25,w,216
s11,10103 Bahnstraße ,30.03.23 08:25,w,222
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 08:25,w,91
s2,20004 Dorsten ,30.03.23 08:25,q,71.3
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:25,q,14.4
s1,20001 Fusternberg ,30.03.23 08:30,w,326
s2,20004 Dorsten ,30.03.23 08:30,w,579
s3,28085 Haltern ,30.03.23 08:30,w,264
s4,20008 Lünen ,30.03.23 08:30,w,300
s5,20012 KA Hamm ,30.03.23 08:30,w,341
s6,"10026 Mengede, A45 ",30.03.23 08:30,w,142
s7,10008 Bottrop-Süd ,30.03.23 08:30,w,121
s8,"10101 Bottrop, Essener Straße ",30.03.23 08:30,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 08:30,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:30,w,216
s11,10103 Bahnstraße ,30.03.23 08:30,w,222
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 08:30,w,91
s2,20004 Dorsten ,30.03.23 08:30,q,71.3
s5,20012 KA Hamm ,30.03.23 08:30,q,35.1
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:30,q,14.4
s1,20001 Fusternberg ,30.03.23 08:35,w,326
s2,20004 Dorsten ,30.03.23 08:35,w,579
s3,28085 Haltern ,30.03.23 08:35,w,264
s4,20008 Lünen ,30.03.23 08:35,w,300
s5,20012 KA Hamm ,30.03.23 08:35,w,341
s6,"10026 Mengede, A45 ",30.03.23 08:35,w,142
s7,10008 Bottrop-Süd ,30.03.23 08:35,w,121
s8,"10101 Bottrop, Essener Straße ",30.03.23 08:35,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 08:35,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:35,w,216
s11,10103 Bahnstraße ,30.03.23 08:35,w,222
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 08:35,w,91
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:35,q,14.4
s1,20001 Fusternberg ,30.03.23 08:40,w,326
s2,20004 Dorsten ,30.03.23 08:40,w,579
s3,28085 Haltern ,30.03.23 08:40,w,264
s4,20008 Lünen ,30.03.23 08:40,w,300
s5,20012 KA Hamm ,30.03.23 08:40,w,341
s6,"10026 Mengede, A45 ",30.03.23 08:40,w,142
s7,10008 Bottrop-Süd ,30.03.23 08:40,w,121
s8,"10101 Bottrop, Essener Straße ",30.03.23 08:40,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 08:40,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:40,w,216
s11,10103 Bahnstraße ,30.03.23 08:40,w,222
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 08:40,w,91
s5,20012 KA Hamm ,30.03.23 08:40,q,35.3
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:40,q,14.4
s1,20001 Fusternberg ,30.03.23 08:45,w,326
s2,20004 Dorsten ,30.03.23 08:45,w,579
s3,28085 Haltern ,30.03.23 08:45,w,264
s4,20008 Lünen ,30.03.23 08:45,w,300
s5,20012 KA Hamm ,30.03.23 08:45,w,341
s6,"10026 Mengede, A45 ",30.03.23 08:45,w,142
s7,10008 Bottrop-Süd ,30.03.23 08:45,w,120
s8,"10101 Bottrop, Essener Straße ",30.03.23 08:45,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 08:45,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:45,w,216
s11,10103 Bahnstraße ,30.03.23 08:45,w,222
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 08:45,w,91
s5,20012 KA Hamm ,30.03.23 08:45,q,35.2
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:45,q,14.4
s1,20001 Fusternberg ,30.03.23 08:50,w,326
s2,20004 Dorsten ,30.03.23 08:50,w,579
s3,28085 Haltern ,30.03.23 08:50,w,264
s4,20008 Lünen ,30.03.23 08:50,w,300
s5,20012 KA Hamm ,30.03.23 08:50,w,341
s6,"10026 Mengede, A45 ",30.03.23 08:50,w,142
s7,10008 Bottrop-Süd ,30.03.23 08:50,w,120
s8,"10101 Bottrop, Essener Straße ",30.03.23 08:50,w,153
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 08:50,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:50,w,216
s11,10103 Bahnstraße ,30.03.23 08:50,w,222
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 08:50,w,91
s2,20004 Dorsten ,30.03.23 08:50,q,70.2
s5,20012 KA Hamm ,30.03.23 08:50,q,35.2
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:50,q,14.3
s1,20001 Fusternberg ,30.03.23 08:55,w,326
s2,20004 Dorsten ,30.03.23 08:55,w,579
s3,28085 Haltern ,30.03.23 08:55,w,264
s4,20008 Lünen ,30.03.23 08:55,w,300
s5,20012 KA Hamm ,30.03.23 08:55,w,341
s6,"10026 Mengede, A45 ",30.03.23 08:55,w,142
s7,10008 Bottrop-Süd ,30.03.23 08:55,w,120
s8,"10101 Bottrop, Essener Straße ",30.03.23 08:55,w,152
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 08:55,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:55,w,216
s11,10103 Bahnstraße ,30.03.23 08:55,w,222
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 08:55,w,91
s2,20004 Dorsten ,30.03.23 08:55,q,70.2
s5,20012 KA Hamm ,30.03.23 08:55,q,35.2
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 08:55,q,14.5
s1,20001 Fusternberg ,30.03.23 09:00,w,326
s2,20004 Dorsten ,30.03.23 09:00,w,579
s3,28085 Haltern ,30.03.23 09:00,w,264
s4,20008 Lünen ,30.03.23 09:00,w,300
s5,20012 KA Hamm ,30.03.23 09:00,w,341
s6,"10026 Mengede, A45 ",30.03.23 09:00,w,142
s7,10008 Bottrop-Süd ,30.03.23 09:00,w,119
s8,"10101 Bottrop, Essener Straße ",30.03.23 09:00,w,152
s9,"10119 Gelsenkirchen, Adenauerallee ",30.03.23 09:00,w,81
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 09:00,w,215
s11,10103 Bahnstraße ,30.03.23 09:00,w,222
s12,"10124 Recklinghausen, Am Stadthafen ",30.03.23 09:00,w,91
s2,20004 Dorsten ,30.03.23 09:00,q,70.2
s5,20012 KA Hamm ,30.03.23 09:00,q,34.8
s10,"10099 Dinslaken, Konrad-Adenauer-Straße ",30.03.23 09:00,q,14.3
s1,20001 Fusternberg ,30.03.23 09:05,w,325
s2,20004 Dorsten ,30.03.23 09:05,w,579
s3,28085 Haltern ,30.03.23 09:05,w,264
